x,y,z,Bx,By,Bz,Bp,faceid
-31.8,-2.83,32.9,-5.624058714026258,-28.25202673828062,81.50848727822597,86.0681640662599,1.0
-31.8,-2.12,32.9,-7.688922427333935,-30.34754074128955,78.73394215236704,84.1737431905736,1.0
-31.8,-1.41,32.9,-7.5788303840547755,-31.081284475110067,75.76098233446464,81.75048375065433,1.0
-31.8,-0.707,32.9,-9.62371044795043,-31.877481311874647,73.76605889901708,80.2715057429429,1.0
-31.8,0.0,32.9,-10.493664908948153,-33.27164739704898,70.6149856596777,78.06073737949215,1.0
-31.8,0.707,32.9,-9.292020937643072,-35.2744365984982,67.27254707833578,76.05180240403935,1.0
-31.8,1.41,32.9,-7.512368924398642,-37.29003998384769,63.83205791369835,74.0760051071484,1.0
-31.8,2.12,32.9,-4.203498391537924,-38.2809567866679,59.26279843521871,70.65737867175461,1.0
-31.8,2.83,32.9,-1.3092577181649059,-38.906019998782426,55.492516084896806,67.7511057767463,1.0
-31.1,-7.07,32.9,-0.935174276845288,-22.528057482808492,99.20072053701557,101.55930360576245,1.0
-31.1,-6.36,32.9,-7.722083918069288,-23.994955209587317,96.0770935932639,98.55508540613224,1.0
-31.1,-5.66,32.9,-13.278610075219113,-26.415814304965522,93.39155371197023,96.33004909661467,1.0
-31.1,-4.95,32.9,-16.69202414697856,-27.568512659517467,90.27076216605184,93.56319931634894,1.0
-31.1,-4.24,32.9,-20.124169487454353,-29.38708899845875,85.92948260437504,89.8932526971852,1.0
-31.1,-3.54,32.9,-23.019346522958998,-29.994784573809227,82.53862744557205,86.90458839055133,1.0
-31.1,-2.83,32.9,-25.41818912951081,-30.47726317187613,79.07851191622501,83.90544649506938,1.0
-31.1,-2.12,32.9,-27.200321682930355,-31.979098474699356,75.60707738381609,81.36180913976611,1.0
-31.1,-1.41,32.9,-28.00401923315257,-31.97067195516661,73.18184494012093,79.34861446525358,1.0
-31.1,-0.707,32.9,-28.971517432682425,-32.86536615465366,69.89541335196839,76.95523359821475,1.0
-31.1,0.0,32.9,-28.982365519911372,-33.93796123603954,66.66199508089926,74.80378868095359,1.0
-31.1,0.707,32.9,-28.20001994826941,-33.79520765781422,62.5011405259209,71.35571148310832,1.0
-31.1,1.41,32.9,-26.82431948588517,-34.51119670975902,60.448597569370975,70.19870342421787,1.0
-31.1,2.12,32.9,-24.042318020224446,-35.145359971674736,57.42318180671833,68.1486979828435,1.0
-31.1,2.83,32.9,-20.967803540976448,-35.88944131434056,55.43334867355162,67.00574813036215,1.0
-31.1,3.54,32.9,-16.80507945130383,-34.87091424560492,51.42000864176106,63.085315140072446,1.0
-31.1,4.24,32.9,-10.746087998657,-33.36975926382502,48.36077065374536,59.414524315411654,1.0
-31.1,4.95,32.9,-4.908677344245026,-29.917234662496924,44.144627447259495,53.552433373844224,1.0
-31.1,5.66,32.9,-0.5083166375575108,-26.497195312548058,40.67312671596659,48.35958040404273,1.0
